"Empresa","IdConcepto","NombreConcepto","ClaseConcepto","CLASE2","CLASE3","CODIGOAFIP","EsRemunerativo","Apariciones","MontoTotal"
"EMPR0001","10000","SUELDO BÁSICO","1","1","1","110000","True","20236","7276072042,02"
"EMPR0001","10010","SUELDO EVENTUALES","1","1","1","110000","True","18725","550583297,46"
"EMPR0001","10011","DIAS TRABAJADOS","1","1","1","110000","True","1","363807,50"
"EMPR0001","10020","DÍAS ENFERMEDAD","1","1","1","110000","True","19987","190498910,07"
"EMPR0001","10030","DIAS LICENCIA ART","1","1","1","110000","True","19964","66682439,80"
"EMPR0001","10040","FALTA INJUSTIFICADA","1","1","1","110000","True","19999","-39589992,24"
"EMPR0001","10050","SANCION DISCIPLINARIA","1","1","1","110000","True","19139","-3799398,25"
"EMPR0001","10100","OTRAS LICENCIAS","1","1","1","110000","True","19109","6347656,36"
"EMPR0001","10200","FERIADO TRABAJADO","1","1","1","110007","True","20158","216582889,19"
"EMPR0001","11000","ANTIGUEDAD UTHGRA","2","3","1","160001","True","10457","72627130,35"
"EMPR0001","12000","COMPLEMENTO DE SERVICIO 12%","1","3","1","160000","True","14412","604104685,53"
"EMPR0001","12010","ASISTENCIA PERFECTA 10%","1","4","1","170001","True","20001","406687848,30"
"EMPR0001","12020","ADICIONAL ALIMENTACIÓN","2","3","1","160000","True","14055","482591797,95"
"EMPR0001","12021","DESC. ADICIONAL ALIMENTACIÓN 10%","2","3","1","160000","True","13652","-444683331,34"
"EMPR0001","12200","PREMIO ASISTENCIA VIÑA","2","4","1","170001","True","11519","2586272,12"
"EMPR0001","12201","ADIC. TRASLADO VIÑA","1","1","1","110000","True","4","210858,53"
"EMPR0001","13800","BONO PRODUCTIVIDAD","1","4","1","170002","True","6990","237799827,59"
"EMPR0001","13900","DIFERENCIAS Y REAJUSTES","1","1","1","110000","True","1160","21223894,97"
"EMPR0001","15000","DÍAS VACACIONES","1","6","1","150000","True","19898","318085747,41"
"EMPR0001","15900","DÍAS NO TRABAJADOS","1","1","1","110000","True","19999","-519262479,03"
"EMPR0001","17000","SAC PROPORCIONAL","1","7","3","120003","True","1160","26101906,77"
"EMPR0001","18000","RESERVA DE PUESTO","4","9","1","110000","False","467","922799,53"
"EMPR0001","18100","DIAS LICENCIA MATERNIDAD","4","9","1","510003","False","1449","19487732,04"
"EMPR0001","18101","DTO. DIAS LICENCIA MATERNIDAD","4","9","1","510003","False","393","-19487732,04"
"EMPR0001","20001","JUBILACIÓN 11%","5","0","15","810000","False","21233","-1165467764,99"
"EMPR0001","20101","LEY 19032 3%","5","0","15","810001","False","21119","-315331110,40"
"EMPR0001","20201","OBRA SOCIAL 3%","5","0","16","810002","False","20919","-302401779,23"
"EMPR0001","20202","APORTE ADIC. OBRA SOCIAL","5","0","16","810002","False","153","-3118624,76"
"EMPR0001","22001","CUOTA SINDICAL UTHGRA 2.5%","5","0","17","810004","False","17498","-194109136,72"
"EMPR0001","22002","SEG. DE VIDA Y SEPELIO UTHGRA","5","0","17","810005","False","17496","-77622988,40"
"EMPR0001","22201","APORTE SOLIDARIO FOEVA","5","0","17","810004","False","821","-1276376,64"
"EMPR0001","22202","SUBSIDIO SEPELIO FOEVA","5","0","17","810005","False","753","-1095125,63"
"EMPR0001","23001","EMBARGO / CUOTA ALIMENTARIA","6","0","19","820000","False","1479","-1208979,70"
"EMPR0001","23101","DESCUENTO PREPAGA","6","0","19","820000","False","20050","-97617186,22"
"EMPR0001","23102","DTO CUOTA SPORT CLUB","6","0","19","820000","False","3151","-15134593,56"
"EMPR0001","23103","DESCUENTO VIANDAS","6","0","19","820000","False","1332","-2657308,00"
"EMPR0001","24001","ANTICIPO DE SUELDO","6","0","19","820000","False","20036","-65975756,93"
"EMPR0001","25001","DESCUENTO PRESTAMO","6","0","19","820000","False","14954","-2633862,00"
"EMPR0001","40001","SUMA NO REM. UTHGRA","4","9","1","551000","False","11175","247111527,87"
"EMPR0001","40800","ADICIONAL TRASLADOS","4","9","1","551000","False","203","11856940,53"
"EMPR0001","42000","COMP. REFRIGERIO VIÑA","4","9","1","551000","False","544","17233433,87"
"EMPR0001","42001","SUMA NO REM VIÑA","4","9","1","551000","False","487","20992146,26"
"EMPR0001","45000","REINTEGRO GASTOS GUARDERIA ART 103 LCT","4","9","6","520004","False","6696","20668138,32"
"EMPR0001","50000","INDEMN. POR ANTIGUEDAD ART 245 LCT","4","9","6","520014","False","930","109799908,73"
"EMPR0001","50010","INDEMN. SUST. PREAVISO","4","9","6","520015","False","2922","47802211,38"
"EMPR0001","50011","SAC S/ INDEMN. SUST. PREAVISO","4","9","6","520017","False","63","3866944,35"
"EMPR0001","50020","INDEMN. INTEGRACION MES DE DESPIDO","4","9","6","520016","False","910","1517461,36"
"EMPR0001","50021","SAC S/ INDEMN. INTEGRACION MES DE DESPIDO","4","9","6","520017","False","905","79066,42"
"EMPR0001","50030","VACACIONES NO GOZADAS","4","9","6","520012","False","10911","45345193,12"
"EMPR0001","50031","VAC. NO GOZADAS PROPROCIONALES","4","9","6","520012","False","7091","52997880,28"
"EMPR0001","50032","SAC/ VAC NO GOZADAS","4","9","6","520018","False","4887","3385428,15"
"EMPR0001","50040","GRATIFICACION POR CESE","4","0","1","520010","False","1","10002632,21"
"EMPR0001","99999","REDONDEO","4","0","6","799999","False","21767","9625,31"
"EMPR0001","99999091","ajuste adicionales","2","3","1","160000","True","2378","41614,68"
"EMPR0001","99999099","SUELDO BASICO","1","1","1","110000","True","1133","2196058,91"
"EMPR0001","99999100","Sueldo básico por hora","1","1","1","110000","True","3429","103945,35"
"EMPR0001","99999102","rem no al basico","1","1","1","160000","True","1642","8721377,04"
"EMPR0001","99999111","dia gremio","1","1","1","110000","True","1146","5673,08"
"EMPR0001","99999120","ajuste meses anteriores","1","1","1","110000","True","17368","8526767,65"
"EMPR0001","99999121","Aj. meses anteriores/Feriados","1","1","1","110000","True","17385","1057035,59"
"EMPR0001","99999129","ADICIONAL TRASLADOS","1","3","1","160000","True","5966","284616753,60"
"EMPR0001","99999131","ad por traslado","2","3","1","170001","True","7","220344,80"
"EMPR0001","99999132","gratificacion extra","4","9","1","551000","False","1658","4499800,00"
"EMPR0001","99999134","refrigerio","4","9","1","551000","False","2","12493,13"
"EMPR0001","99999135","adicional febrero","4","9","6","550000","False","869","8550,00"
"EMPR0001","99999151","dias vacaciones","1","6","1","110000","True","866","0,00"
"EMPR0001","99999164","adicional retroactivo","2","3","1","160000","True","667","1924417,18"
"EMPR0001","99999165","ad traslado","2","3","1","160000","True","11","512133,09"
"EMPR0001","99999171","sac proporcional","1","7","3","120003","True","871","822507,25"
"EMPR0001","99999195","suma nr al basico","1","1","1","110000","True","6544","178476134,03"
"EMPR0001","99999200","incremento solidario","1","1","1","110000","True","3346","6359868,60"
"EMPR0001","99999202","fallo de caja","2","3","1","110000","True","17226","3169895,51"
"EMPR0001","99999239","Suspensión Art 223","4","1","1","110000","True","982","-2824784,02"
"EMPR0001","99999240","Suspensión Art 223","1","1","1","110000","True","2011","-33689831,20"
"EMPR0001","99999241","Suspensión Art 223","4","1","6","110000","True","1975","21656385,04"
"EMPR0001","99999242","Suspensión Art 223","4","9","6","550000","False","1225","8342632,57"
"EMPR0001","99999243","Ajuste Suspensión Art 223","4","1","6","110000","True","867","3150,12"
"EMPR0001","99999299","pago sac 1 semestre","2","7","3","120001","True","220","-133431675,13"
"EMPR0001","99999301","sac 1 semestre","2","7","3","120001","True","7986","305548232,19"
"EMPR0001","99999302","sac 2 semestre","2","7","3","120002","True","8724","403465636,56"
"EMPR0001","99999303","sac 1 semestre","2","7","3","120001","True","2495","162949363,00"
"EMPR0001","99999408","Ajuste no Rem - viña","4","9","1","550000","False","870","31918,00"
"EMPR0001","99999409","Bono 665/19","4","9","1","550000","False","1458","579633,32"
"EMPR0001","99999410","asig nr","4","9","1","551000","False","19","113750,00"
"EMPR0001","99999411","A cta futuros aumentos","4","9","1","551000","False","1225","89457,66"
"EMPR0001","99999412","reintegro prepaga","4","9","1","520002","False","1931","23895,34"
"EMPR0001","99999413","reintegro","4","9","1","550000","False","10514","1814263,63"
"EMPR0001","99999499","Ajuste Retro 09 y 10-25","2","3","1","160000","True","961","32780797,64"
"EMPR0001","99999501","bono productividad","4","9","1","551000","False","5503","38000902,56"
"EMPR0001","99999505","bono dto 841","4","9","1","560005","False","1662","5233901,00"
"EMPR0001","99999506","Acdo no rem complementario","4","9","1","551000","False","5079","34380953,24"
"EMPR0001","99999507","grat extraord nr","4","9","1","551002","False","1018","12951958,31"
"EMPR0001","99999508","grat extraord nr","4","9","1","551002","False","42","1406333,33"
"EMPR0001","99999509","Acdo Compl II no rem","4","9","1","551000","False","2717","80688265,38"
"EMPR0001","99999510","alimentacion","4","9","1","520001","False","27","1884024,80"
"EMPR0001","99999511","Recomp. Sal. No Rem","4","9","1","551000","False","449","1268170,04"
"EMPR0001","99999512","suma nr","4","9","1","551000","False","7009","3128710,40"
"EMPR0001","99999550","ajuste no remunerativo","4","9","2","550000","False","883","1729251,80"
"EMPR0001","99999560","sac proporcional","2","7","3","120002","True","947","8516473,21"
"EMPR0001","99999561","Horas Extras al 100%","2","2","1","130002","True","866","0,00"
"EMPR0001","99999562","horas extra 100%","1","2","1","130002","True","882","479281,16"
"EMPR0001","99999601","gratificacion","4","9","6","520010","False","870","805623,00"
"EMPR0001","99999699","ind fallecimiento","4","9","2","550000","False","867","2569382,00"
"EMPR0001","99999705","Art.123: 1er SAC proporcional","1","7","3","120003","True","7923","9070610,36"
"EMPR0001","99999706","Art.123: 2do SAC proporcional","2","7","3","120003","True","7134","31669615,96"
"EMPR0001","99999711","Art.248: Indemniz.extinc.por muerte del trabajador","4","9","6","550000","False","2848","42585,90"
"EMPR0001","99999712","asignacion estimulo","4","1","1","110000","True","2194","1963890,53"
"EMPR0001","99999715","asig estumulo feriado","4","1","1","110000","True","891","24000,00"
"EMPR0001","99999716","asig estimulo enfermedad","4","1","1","110000","True","874","13000,00"
"EMPR0001","99999717","asig estimulo sac","4","7","1","120001","True","875","26421,64"
"EMPR0001","99999718","asig estimulo sac","4","7","1","120003","True","878","32321,48"
"EMPR0001","99999719","ART.247: INDEMNIZ.DESPIDO FUERZA MAYOR O DISMINUC.","4","9","6","520014","False","874","554944,59"
"EMPR0001","99999720","bono dto 438/23","4","9","1","560006","False","1429","13725170,00"
"EMPR0001","99999721","AJUSTE HORAS EXTRAS","4","9","1","0","False","867","57400,00"
"EMPR0001","99999740","gratif extraordinaria","4","9","2","550000","False","871","8239891,81"
"EMPR0001","99999749","dias inasistencia","1","1","1","110000","True","867","-1090356,65"
"EMPR0001","99999750","reserva de puesto","1","1","1","110000","True","868","-575206,00"
"EMPR0001","99999751","lic maternidad","1","1","1","110000","True","873","-9311948,92"
"EMPR0001","99999760","lic maternidad","1","10","1","510003","True","646","1854008,90"
"EMPR0001","99999761","lic maternidad anses","1","0","1","510003","False","2","-1854008,90"
"EMPR0001","99999770","reserva de puesto","1","1","1","110000","True","645","-255819,53"
"EMPR0001","99999802","embargo","6","0","19","820000","False","4581","-5235,41"
"EMPR0001","99999917","Aj ac Dec. 561/2019","5","0","1","0","False","109","210305,36"
"EMPR0001","99999919","aporte obra social","5","0","16","810002","False","71","-4093164,39"
"EMPR0001","99999920","aj uthgra","5","0","1","810004","False","950","-30430,56"
"EMPR0001","99999921","Aj Seg vida y Sepelio/2°SAC","5","0","1","810004","False","950","-12171,95"
"EMPR0001","99999922","Aporte para Jubilación","5","0","15","810000","False","3","-437144,66"
"EMPR0001","99999923","Aporte para INSSJP","5","0","18","810001","False","3","-119221,27"
"EMPR0001","99999924","Aporte Obra Social","5","0","16","810002","False","3","-119221,27"
"EMPR0001","99999925","OBRA SOCIAL","5","0","16","810002","False","787","-10653206,59"
"EMPR0001","99999931","faltante de caja","6","0","19","820000","False","941","-172230,00"
"EMPR0001","99999933","preaviso","6","0","19","820000","False","871","-1308942,24"
"EMPR0001","99999950","salario complementario","1","0","1","810012","False","2097","-20702950,75"
"EMPR0001","99999951","salario complementario","1","0","1","810012","False","880","-2415,00"
"EMPR0001","99999952","ant a cta mes 6","6","0","1","810012","False","1362","668462,00"
"EMPR0001","99999953","REPRO ENERO/21 CUOTA 03/03","6","0","1","820000","False","125","-496000,00"
"EMPR0001","99999954","REPRO II","6","0","1","820000","False","2429","-20201126,00"
"EMPR0001","99999955","REPRO II FEBRERO 2021","6","0","1","0","False","1055","-1395518,66"
"EMPR0001","99999956","Anticipo SAC","6","0","19","820000","False","4544","-328711195,08"
"EMPR0001","99999957","EXCEDENTE REPRO","6","0","19","820000","False","1878","591374,00"
"EMPR0001","99999958","PROGRAMA ENLAZADOS","6","0","19","820000","False","1002","-6084954,00"
"EMPR0001","99999959","EXCEDENTE","6","0","19","820000","False","923","55581,00"
"EMPR0001","99999960","DESCUENTOS POR UNIFORME","6","0","19","820000","False","1036","-94170,00"
"EMPR0001","99999961","BOLSON","6","0","19","820000","False","4957","-50000,00"
"EMPR0001","99999962","RETENCION GANANCIAS- Manual","7","0","19","810008","False","874","0,00"
"EMPR0001","99999963","RETENCIÓN DE IMPUESTO A LAS GANANCIAS","7","0","19","810008","False","535","-402167,66"
"EMPR0001","99999965","DEV IMP A LAS GANANCIAS","6","0","19","810008","False","866","0,00"
"Empr0002","10000","SUELDO BÁSICO","1","1","1","110000","True","8633","1541617711,12"
"Empr0002","10010","SUELDO EVENTUALES","1","1","1","110000","True","8157","596370662,70"
"Empr0002","10020","DÍAS ENFERMEDAD","1","1","1","110000","True","8647","26925309,97"
"Empr0002","10030","DIAS LICENCIA ART","1","1","1","110000","True","8628","26983478,20"
"Empr0002","10040","FALTA INJUSTIFICADA","1","1","1","110000","True","8643","-8125463,10"
"Empr0002","10050","SANCION DISCIPLINARIA","1","1","1","110000","True","8203","-919774,96"
"Empr0002","10100","OTRAS LICENCIAS","1","1","1","110005","True","8673","1144515,54"
"Empr0002","10200","FERIADO TRABAJADO","1","1","1","110007","True","8704","84832607,49"
"Empr0002","11000","ANTIGUEDAD UTHGRA","2","3","1","160001","True","6664","27482118,52"
"Empr0002","11100","ANTIGUEDAD FATCA","2","9","1","160001","True","991","10982398,06"
"Empr0002","12000","COMPLEMENTO DE SERVICIO 12%","1","3","1","160000","True","7732","213211607,79"
"Empr0002","12010","ASISTENCIA PERFECTA 10%","1","4","1","170001","True","8588","150715260,58"
"Empr0002","12020","ADICIONAL ALIMENTACIÓN","2","3","1","160000","True","7720","197983312,17"
"Empr0002","12021","DESC. ADICIONAL ALIMENTACIÓN","2","3","1","160000","True","7644","-188580321,52"
"Empr0002","12100","PRESENTISMO FATCA 9%","2","4","1","170001","True","563","14493632,11"
"Empr0002","12101","PUNTUALIDAD FATCA 4%","2","4","1","170000","True","567","6465841,66"
"Empr0002","12102","REGIMEN 208 FATCA","2","4","1","160000","True","3070","7811663,97"
"Empr0002","13800","BONO PRODUCTIVIDAD","1","4","1","170002","True","300","1270500,00"
"Empr0002","13900","DIFERENCIAS Y REAJUSTES","1","1","1","110000","True","227","1413858,15"
"Empr0002","13910","AJUSTE MESES ANTERIORES","1","1","1","110000","True","4469","5414046,95"
"Empr0002","15000","DÍAS VACACIONES","1","6","1","150000","True","8592","88002608,56"
"Empr0002","15900","DÍAS NO TRABAJADOS","1","1","1","110000","True","8608","-128161065,88"
"Empr0002","17000","SAC PROPORCIONAL","1","7","3","120003","True","9","1264144,48"
"Empr0002","18000","RESERVA DE PUESTO","4","9","1","110000","False","26","0,23"
"Empr0002","18100","DIAS LICENCIA MATERNIDAD","4","9","1","510003","False","2300","3578157,36"
"Empr0002","18101","DTO. DIAS LICENCIA MATERNIDAD","4","9","1","510003","False","44","-3578157,36"
"Empr0002","20001","JUBILACIÓN 11%","5","0","1","810000","False","9568","-327469443,49"
"Empr0002","20101","LEY 19032 3%","5","0","1","810001","False","9567","-89296872,29"
"Empr0002","20201","OBRA SOCIAL 3%","5","0","1","810002","False","10190","-89855114,56"
"Empr0002","20202","APORTE ADIC. OBRA SOCIAL","5","0","1","810002","False","88","-1401148,83"
"Empr0002","22001","CUOTA SINDICAL UTHGRA 2.5%","5","0","1","810004","False","9262","-66774749,91"
"Empr0002","22002","SEG. DE VIDA Y SEPELIO UTHGRA","5","0","1","810005","False","9256","-26381378,94"
"Empr0002","22101","CUOTA SINDICAL FATCA 2.5%","5","0","17","810004","False","643","-5727617,61"
"Empr0002","23001","EMBARGO / CUOTA ALIMENTARIA","6","0","1","820000","False","6437","-2226412,14"
"Empr0002","23101","DESCUENTO PREPAGA","6","0","1","820000","False","8706","-9237040,95"
"Empr0002","23102","DTO CUOTA SPORT CLUB","6","0","19","820000","False","1027","-2311660,00"
"Empr0002","23103","DESCUENTO VIANDAS","6","0","19","820000","False","296","-10000,00"
"Empr0002","24001","ANTICIPO DE SUELDO","6","0","1","820000","False","8710","-29231318,48"
"Empr0002","25001","DESCUENTO PRESTAMO","6","0","1","820000","False","4176","-1582462,68"
"Empr0002","40001","SUMA NO REM. UTHGRA","4","9","1","551000","False","4983","93718462,48"
"Empr0002","40800","ADICIONAL TRASLADOS","4","9","1","551000","False","74","305572,04"
"Empr0002","41000","SUMA NO REM. FATCA","4","9","1","550000","False","162","1812000,00"
"Empr0002","41001","TITULO FATCA","4","9","1","551000","False","76","9416304,00"
"Empr0002","41002","ACUERDO FATCA","4","9","1","551000","False","529","18583025,00"
"Empr0002","45000","REINTEGRO GASTOS GUARDERIA ART 103 LCT","4","9","1","520004","False","1065","12122048,25"
"Empr0002","45100","AJUSTE NO REMUNERATIVO","4","0","1","550000","False","5","633034,00"
"Empr0002","50000","INDEMN. POR ANTIGUEDAD ART. 245 LCT","4","9","6","520014","False","152","17459931,87"
"Empr0002","50010","INDEMN. SUST. PREAVISO","4","9","6","520015","False","160","6478650,09"
"Empr0002","50011","SAC S/ INDEMN. SUST. PREAVISO","4","9","1","520017","False","7","533792,85"
"Empr0002","50020","INDEMN. INTEGRACION MES DE DESPIDO","4","9","6","520016","False","143","544246,00"
"Empr0002","50021","SAC S/ INDEMN. INTEGRACION MES DE DESPIDO","4","9","1","520017","False","146","45353,83"
"Empr0002","50030","VACACIONES NO GOZADAS","4","9","6","520012","False","5034","25734940,50"
"Empr0002","50031","VAC. NO GOZADAS PROPORCIONALES","4","9","6","520012","False","3680","1782733,02"
"Empr0002","99999","REDONDEO","4","0","6","799999","False","10151","4423,64"
"Empr0002","99999095","adicional empresa","2","3","1","160000","True","874","0,00"
"Empr0002","99999100","sueldo part time","1","1","1","110000","True","880","61411,68"
"Empr0002","99999102","suma rem no al basico","1","1","1","0","True","1249","6998557,03"
"Empr0002","99999103","ajuste mes anterior","1","1","1","110000","True","3000","2064865,13"
"Empr0002","99999117","dia cervecero","1","1","1","110007","True","365","26638,32"
"Empr0002","99999129","ADICIONAL TRASLADOS","1","3","1","160000","True","460","12508652,68"
"Empr0002","99999195","suma rem no al basico","1","1","1","110000","True","2014","65429234,23"
"Empr0002","99999200","titulo","1","1","1","110011","True","1539","5116874,87"
"Empr0002","99999201","vac no gozadas","4","9","1","110011","True","4083","78861,36"
"Empr0002","99999202","fallo de caja","2","3","1","160000","True","7529","1371326,94"
"Empr0002","99999240","Suspensión Art 223","1","1","1","110000","True","725","-22574126,22"
"Empr0002","99999241","Suspensión Art 223","4","1","6","110000","True","655","12982919,92"
"Empr0002","99999242","Suspensión Art 223","4","1","1","550000","False","330","4891734,89"
"Empr0002","99999243","Suspensión Art 223 adicionales","1","3","6","160000","True","209","-164004,58"
"Empr0002","99999244","Suspensión Art 223 presentismo","1","4","6","170001","True","209","-148632,19"
"Empr0002","99999255","adic retroactivo","2","3","1","160000","True","274","668286,48"
"Empr0002","99999301","sac 1er semestre","2","7","3","120001","True","2267","81769775,41"
"Empr0002","99999302","sac 2 semestre","2","7","3","120002","True","4356","108632285,49"
"Empr0002","99999303","ajuste sac 1 sem","1","1","1","110000","True","143","130680,00"
"Empr0002","99999304","ajuste sac 2 sem","1","1","1","110000","True","143","0,00"
"Empr0002","99999409","Bono 665/19","4","9","1","550000","False","310","309000,00"
"Empr0002","99999499","Ajuste Retro 09 y 10-25","2","3","1","160000","True","446","10888468,22"
"Empr0002","99999500","bono por resultado","1","4","1","170000","True","143","20000,00"
"Empr0002","99999501","bono por resultado","4","9","1","0","False","142","0,00"
"Empr0002","99999503","plus bodega","1","3","1","160000","True","2672","-7750086,59"
"Empr0002","99999504","Recomp. Sal. No Rem","4","9","1","551000","False","206","556179,03"
"Empr0002","99999505","bono 841/2022","4","9","1","560005","False","425","2075805,00"
"Empr0002","99999506","Acdo No rem Complementario","4","9","1","551000","False","533","4067463,63"
"Empr0002","99999507","grat extraord nr","4","9","1","551001","False","510","5190208,30"
"Empr0002","99999508","bono productividad","4","9","1","551001","False","176","1270308,00"
"Empr0002","99999509","Acdo no rem Compl","4","9","1","551000","False","808","8809100,09"
"Empr0002","99999510","Acdo no rem Compl II","4","9","1","551000","False","871","34080643,22"
"Empr0002","99999511","bono productividad","4","9","1","551001","False","142","0,00"
"Empr0002","99999530","ajuste no remunerativo","4","9","2","550000","False","163","790534,00"
"Empr0002","99999549","pago sac 1 semestre","1","0","1","0","False","142","0,00"
"Empr0002","99999550","pago sac 1 semestre","2","7","3","120001","True","70","-32276866,32"
"Empr0002","99999551","sac 1 semestre","2","7","3","120001","True","212","35988506,31"
"Empr0002","99999552","sac 1 semestre","2","7","3","120001","True","148","4181250,81"
"Empr0002","99999650","sac proporcional 1 sem","1","7","1","120003","True","173","5728240,54"
"Empr0002","99999651","sac proporcional 2 semestre","2","7","3","120003","True","162","1853178,71"
"Empr0002","99999705","art.123: 1er sac proporcional","2","7","3","120003","True","6529","4067718,97"
"Empr0002","99999706","art.123: 2er sac proporcional","2","7","3","120003","True","3879","8293782,60"
"Empr0002","99999707","sac s vng","4","9","1","520018","False","3753","958102,87"
"Empr0002","99999711","Indemniz.extinc.por muerte del trabajador","4","9","6","550000","False","143","29086,00"
"Empr0002","99999715","bono dto 438/23","4","9","1","560006","False","481","6129500,00"
"Empr0002","99999750","adicional no remunerativo","4","9","2","550000","False","35","2000000,00"
"Empr0002","99999917","Aj ac Dec. 561/2019","5","0","1","0","False","43","85538,90"
"Empr0002","99999933","descuento uniforme","6","0","1","820000","False","145","-161220,00"
"Empr0002","99999940","ajuste cuota sindical","5","0","1","810004","False","191","-16340,80"
"Empr0002","99999941","ajuste seguro vida y sepelio","5","0","1","810004","False","191","-6536,34"
"Empr0002","99999942","ajuste sindicato fatca","5","0","1","810004","False","145","-1332,34"
"Empr0002","99999949","embargo","6","0","19","820000","False","154","-163160,00"
